,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
133,133,,1.0,0.5833333134651184,28.0,42.0,18.0,32.0,0.5833333134651184,4.289289518055739e-05,1.809186339378357
134,134,,1.0,0.5833333134651184,28.0,42.0,18.0,32.0,0.5833333134651184,3.9152322036291785e-05,1.8118059635162354
135,135,,1.0,0.5833333134651184,28.0,42.0,18.0,32.0,0.5833333134651184,3.6495194005207544e-05,1.8133653402328491
136,136,,1.0,0.5833333134651184,28.0,42.0,18.0,32.0,0.5833333134651184,4.636302022239155e-05,1.8166334629058838
137,137,,1.0,0.5833333134651184,28.0,42.0,18.0,32.0,0.5833333134651184,3.405908410059055e-05,1.820623755455017
138,138,,1.0,0.5833333134651184,28.0,42.0,18.0,32.0,0.5833333134651184,3.590541715918031e-05,1.8232324123382568
139,139,,1.0,0.5833333134651184,28.0,42.0,18.0,32.0,0.5833333134651184,3.5018767145326514e-05,1.8238955736160278
140,140,,1.0,0.574999988079071,28.0,41.0,19.0,32.0,0.5750000476837158,3.615655684067557e-05,1.8263967037200928
141,141,,1.0,0.574999988079071,28.0,41.0,19.0,32.0,0.5750000476837158,4.299046925855995e-05,1.8284496068954468
142,142,,1.0,0.574999988079071,28.0,41.0,19.0,32.0,0.5750000476837158,3.2944469542902276e-05,1.8274930715560913
143,143,,1.0,0.574999988079071,28.0,41.0,19.0,32.0,0.5750000476837158,3.1826387233498586e-05,1.8302870988845825
144,144,,1.0,0.574999988079071,28.0,41.0,19.0,32.0,0.5750000476837158,3.2415658400471635e-05,1.8296198844909668
145,145,,1.0,0.574999988079071,28.0,41.0,19.0,32.0,0.5750000476837158,4.0645233790807346e-05,1.8340007066726685
146,146,,1.0,0.574999988079071,28.0,41.0,19.0,32.0,0.5750000476837158,3.57361497359913e-05,1.8367685079574585
147,147,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.96389267128446e-05,1.838518738746643
148,148,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.1876809316599974e-05,1.8404353857040405
149,149,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.4290467435009e-05,1.840284824371338
150,150,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.8266031980213786e-05,1.8407139778137207
151,151,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.0315960430016275e-05,1.842184066772461
152,152,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.2443710551888216e-05,1.8435832262039185
153,153,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.125895788495351e-05,1.8485528230667114
154,154,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.8989254739523556e-05,1.8538416624069214
155,155,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.777187167642599e-05,1.8573092222213745
156,156,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.2469674048722176e-05,1.8564815521240234
157,157,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.088814082730096e-05,1.8616515398025513
158,158,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.735712799524966e-05,1.8652101755142212
159,159,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,3.1111253368483936e-05,1.868975043296814
160,160,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.882225392871381e-05,1.8706835508346558
161,161,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.7017557082823867e-05,1.8714945316314697
162,162,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.6781576252687955e-05,1.8737019300460815
163,163,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.4923349049762084e-05,1.8739516735076904
164,164,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.7975411891626816e-05,1.8741281032562256
165,165,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.390399761983038e-05,1.8755946159362793
166,166,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.7155945190315833e-05,1.8802250623703003
167,167,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.7912717465975827e-05,1.8801220655441284
168,168,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.5608102532714838e-05,1.8817050457000732
169,169,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.4851456904192066e-05,1.8828707933425903
170,170,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.6970284428292263e-05,1.8846850395202637
171,171,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.3252631156841137e-05,1.888222098350525
172,172,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.6810037676720338e-05,1.8940808773040771
173,173,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.4745821216735447e-05,1.8960174322128296
174,174,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.2548529159394093e-05,1.8993031978607178
175,175,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.3791560579411453e-05,1.903705358505249
176,176,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,1.98007151842224e-05,1.908107876777649
177,177,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.1444720459840028e-05,1.9109472036361694
178,178,,1.0,0.5666666626930237,28.0,40.0,20.0,32.0,0.5666666626930237,2.3369416036681894e-05,1.9119231700897217
