,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
0,0,,0.78125,0.5,44.0,51.0,9.0,16.0,0.7916667,0.571877010166645,1.557163119316101
1,1,,0.9166666666666666,0.5,44.0,51.0,9.0,16.0,0.7916667,0.357709630082051,13840.4375
2,2,,0.8802083333333334,0.5416666865348816,44.0,51.0,9.0,16.0,0.7916667,0.46605533609787625,2455.74169921875
3,3,,0.90625,0.4749999940395355,44.0,51.0,9.0,16.0,0.7916667,0.36042214930057526,5642.05615234375
4,4,,0.8541666666666666,0.4833333194255829,44.0,51.0,9.0,16.0,0.7916667,0.4704359645644824,319.0262451171875
5,5,,0.8697916666666666,0.5166666507720947,44.0,51.0,9.0,16.0,0.7916667,0.38742853701114655,451.2272033691406
6,6,,0.84375,0.4749999940395355,44.0,51.0,9.0,16.0,0.7916667,0.432730736831824,9.021013259887695
7,7,,0.9375,0.5,44.0,51.0,9.0,16.0,0.7916667,0.3151541550954183,0.9350283145904541
8,8,,0.8489583333333334,0.5416666865348816,44.0,51.0,9.0,16.0,0.7916667,0.39581658070286113,14.2620849609375
9,9,,0.9270833333333334,0.4833333194255829,44.0,51.0,9.0,16.0,0.7916667,0.295969907194376,0.7854147553443909
10,10,,0.8802083333333334,0.49166667461395264,44.0,51.0,9.0,16.0,0.7916667,0.33772828554113704,0.8903120756149292
11,11,,0.9322916666666666,0.4833333194255829,44.0,51.0,9.0,16.0,0.7916667,0.2731212538977464,0.914260745048523
12,12,,0.9270833333333334,0.4749999940395355,44.0,51.0,9.0,16.0,0.7916667,0.2649308933566014,1.2670034170150757
13,13,,0.9010416666666666,0.5,44.0,51.0,9.0,16.0,0.7916667,0.33256110611061257,0.8606060147285461
14,14,,0.8854166666666666,0.46666666865348816,44.0,51.0,9.0,16.0,0.7916667,0.36856054700911045,0.9806908965110779
15,15,,0.921875,0.5583333373069763,44.0,51.0,9.0,16.0,0.7916667,0.3353121255834897,0.679642379283905
16,16,,0.9166666666666666,0.5249999761581421,44.0,51.0,9.0,16.0,0.7916667,0.29407442174851894,1.3545821905136108
17,17,,0.9114583333333334,0.5916666388511658,44.0,51.0,9.0,16.0,0.7916667,0.24567057751119137,1.679503083229065
18,18,,0.953125,0.4833333194255829,44.0,51.0,9.0,16.0,0.7916667,0.20168276876211166,27.44820213317871
19,19,,0.9270833333333334,0.49166667461395264,44.0,51.0,9.0,16.0,0.7916667,0.34404930596550304,97.16728973388672
20,20,,0.90625,0.4416666626930237,44.0,51.0,9.0,16.0,0.7916667,0.2893468712766965,169.89358520507812
21,21,,0.9114583333333334,0.49166667461395264,44.0,51.0,9.0,16.0,0.7916667,0.2612113934010267,2.285327196121216
22,22,,0.9114583333333334,0.4749999940395355,44.0,51.0,9.0,16.0,0.7916667,0.33616981965800125,0.8820598721504211
23,23,,0.9010416666666666,0.6583333611488342,44.0,51.0,9.0,16.0,0.7916667,0.2789090846975644,0.7006843686103821
24,24,,0.90625,0.5,44.0,51.0,9.0,16.0,0.7916667,0.34040523568789166,0.8750705718994141
25,25,,0.90625,0.5,44.0,51.0,9.0,16.0,0.7916667,0.3435312422613303,1.3236804008483887
26,26,,0.90625,0.6916666626930237,44.0,51.0,9.0,16.0,0.7916667,0.24024479960401854,0.8601744174957275
27,27,,0.9114583333333334,0.6333333253860474,44.0,51.0,9.0,16.0,0.7916667,0.3177600273241599,0.7572373151779175
28,28,,0.9166666666666666,0.49166667461395264,44.0,51.0,9.0,16.0,0.7916667,0.28782676346600056,1.0213236808776855
29,29,,0.859375,0.6083333492279053,44.0,51.0,9.0,16.0,0.7916667,0.28066840519507724,0.7811168432235718
30,30,,0.90625,0.6083333492279053,44.0,51.0,9.0,16.0,0.7916667,0.22700830300649008,0.8614829778671265
31,31,,0.890625,0.574999988079071,44.0,51.0,9.0,16.0,0.7916667,0.24167918538053831,0.9266318678855896
32,32,,0.8854166666666666,0.574999988079071,44.0,51.0,9.0,16.0,0.7916667,0.3021414826313655,0.8974345922470093
33,33,,0.875,0.5583333373069763,44.0,51.0,9.0,16.0,0.7916667,0.2690262558559577,0.8220133185386658
34,34,,0.8958333333333334,0.6833333373069763,44.0,51.0,9.0,16.0,0.7916667,0.24998560982445875,0.766511082649231
35,35,,0.9479166666666666,0.75,44.0,51.0,9.0,16.0,0.7916667,0.18579246352116266,0.7195380926132202
36,36,,0.9427083333333334,0.7083333134651184,44.0,51.0,9.0,16.0,0.7916667,0.17253632036348185,0.7051027417182922
37,37,,0.953125,0.7416666746139526,44.0,51.0,9.0,16.0,0.7916667,0.16780994211634,0.705765962600708
38,38,,0.90625,0.6833333373069763,44.0,51.0,9.0,16.0,0.7916667,0.201761228342851,0.6742839217185974
39,39,,0.8958333333333334,0.7166666388511658,44.0,51.0,9.0,16.0,0.7916667,0.27386483550071716,0.6770534515380859
