,x,y_tain_loss,y_train_acc,y_test_acc,TP,TN,FP,FN,AUC,y_train_loss,y_test_loss
50,50,,0.9895833333333334,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.024485791839348774,0.17094126343727112
51,51,,1.0,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.020273786678444594,0.16070109605789185
52,52,,0.9895833333333334,0.9541666507720947,115.0,109.0,11.0,5.0,0.9333333,0.03213789973718425,0.14088697731494904
53,53,,1.0,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.015835208624290924,0.16511180996894836
54,54,,0.9947916666666666,0.887499988079071,115.0,109.0,11.0,5.0,0.9333333,0.03396808724695196,0.27527159452438354
55,55,,0.984375,0.7041666507720947,115.0,109.0,11.0,5.0,0.9333333,0.06801599352426517,1.2522754669189453
56,56,,0.9947916666666666,0.9166666865348816,115.0,109.0,11.0,5.0,0.9333333,0.03259603636494527,0.24796421825885773
57,57,,0.9895833333333334,0.9083333611488342,115.0,109.0,11.0,5.0,0.9333333,0.022866804463167984,0.26867592334747314
58,58,,0.9791666666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.04137374313237766,0.15223287045955658
59,59,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.021069743825743597,0.15519008040428162
60,60,,0.9635416666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.17145352993005267,0.1781509667634964
61,61,,1.0,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.016211425216170028,0.15974855422973633
62,62,,0.9791666666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.04438861308153719,0.18582287430763245
63,63,,0.9947916666666666,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.02219187675897653,0.16986337304115295
64,64,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.04706402639082322,0.15540584921836853
65,65,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.019920526285811018,0.14661666750907898
66,66,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.01643870291688169,0.16306084394454956
67,67,,0.9895833333333334,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.03468802608161544,0.15818744897842407
68,68,,0.9895833333333334,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.050257286561342575,0.1572721302509308
69,69,,0.9791666666666666,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.05662628354427094,0.16905736923217773
70,70,,0.9895833333333334,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.034266531971904136,0.16519762575626373
71,71,,0.9947916666666666,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.0380575618861864,0.1500886231660843
72,72,,0.9895833333333334,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.03811117529403418,0.1739283949136734
73,73,,0.9895833333333334,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.03914637518270562,0.1580178290605545
74,74,,0.9947916666666666,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02650835604678529,0.1494109332561493
75,75,,0.9947916666666666,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.018589957733638585,0.15104399621486664
76,76,,0.984375,0.9333333373069763,115.0,109.0,11.0,5.0,0.9333333,0.04706266611659279,0.17128103971481323
77,77,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.028773541756284732,0.1560806930065155
78,78,,0.9947916666666666,0.949999988079071,115.0,109.0,11.0,5.0,0.9333333,0.02746650859868775,0.15057574212551117
79,79,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.025151283907083172,0.15958216786384583
80,80,,0.9739583333333334,0.9291666746139526,115.0,109.0,11.0,5.0,0.9333333,0.045297298192357026,0.17724241316318512
81,81,,0.9895833333333334,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.025492102606222034,0.1579291969537735
82,82,,1.0,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.017382171470671892,0.1532128006219864
83,83,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.024752774081813794,0.1627235859632492
84,84,,0.9895833333333334,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.028449570022833843,0.1575077921152115
85,85,,0.9947916666666666,0.9541666507720947,115.0,109.0,11.0,5.0,0.9333333,0.024795027915388346,0.15558315813541412
86,86,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.02109365821039925,0.14950352907180786
87,87,,0.9947916666666666,0.9375,115.0,109.0,11.0,5.0,0.9333333,0.02203743827218811,0.17316380143165588
88,88,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.025858714943751693,0.15725044906139374
89,89,,0.9947916666666666,0.9416666626930237,115.0,109.0,11.0,5.0,0.9333333,0.032143524498678744,0.15864337980747223
90,90,,1.0,0.9458333253860474,115.0,109.0,11.0,5.0,0.9333333,0.01724648072073857,0.14482715725898743
