epoch: 22/1000, train_loss: 0.6915, train_acc: 0.5469, test_loss: 0.6941, test_acc: 0.4875 
epoch: 23/1000, train_loss: 0.6939, train_acc: 0.4922, test_loss: 0.6932, test_acc: 0.5062 
epoch: 24/1000, train_loss: 0.6933, train_acc: 0.5039, test_loss: 0.6940, test_acc: 0.4875 
epoch: 25/1000, train_loss: 0.6933, train_acc: 0.5039, test_loss: 0.6907, test_acc: 0.5625 
epoch: 26/1000, train_loss: 0.6931, train_acc: 0.5117, test_loss: 0.6921, test_acc: 0.5312 
epoch: 27/1000, train_loss: 0.6916, train_acc: 0.5430, test_loss: 0.6937, test_acc: 0.4938 
epoch: 28/1000, train_loss: 0.6945, train_acc: 0.4805, test_loss: 0.6950, test_acc: 0.4688 
epoch: 29/1000, train_loss: 0.6945, train_acc: 0.4766, test_loss: 0.6942, test_acc: 0.4750 
epoch: 30/1000, train_loss: 0.6933, train_acc: 0.5000, test_loss: 0.6920, test_acc: 0.5375 
epoch: 31/1000, train_loss: 0.6921, train_acc: 0.5352, test_loss: 0.6942, test_acc: 0.4750 
epoch: 32/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6953, test_acc: 0.4437 
epoch: 33/1000, train_loss: 0.6915, train_acc: 0.5508, test_loss: 0.6922, test_acc: 0.5312 
epoch: 34/1000, train_loss: 0.6936, train_acc: 0.4922, test_loss: 0.6931, test_acc: 0.5062 
epoch: 35/1000, train_loss: 0.6939, train_acc: 0.4844, test_loss: 0.6926, test_acc: 0.5188 
epoch: 36/1000, train_loss: 0.6935, train_acc: 0.4961, test_loss: 0.6917, test_acc: 0.5437 
epoch: 37/1000, train_loss: 0.6957, train_acc: 0.4336, test_loss: 0.6911, test_acc: 0.5625 
epoch: 38/1000, train_loss: 0.6941, train_acc: 0.4766, test_loss: 0.6943, test_acc: 0.4688 
epoch: 39/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6920, test_acc: 0.5375 
epoch: 40/1000, train_loss: 0.6928, train_acc: 0.5156, test_loss: 0.6941, test_acc: 0.4750 
epoch: 41/1000, train_loss: 0.6923, train_acc: 0.5312, test_loss: 0.6937, test_acc: 0.4875 
epoch: 42/1000, train_loss: 0.6920, train_acc: 0.5391, test_loss: 0.6929, test_acc: 0.5125 
epoch: 43/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6924, test_acc: 0.5250 
epoch: 44/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6941, test_acc: 0.4750 
epoch: 45/1000, train_loss: 0.6919, train_acc: 0.5430, test_loss: 0.6935, test_acc: 0.4938 
epoch: 46/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6914, test_acc: 0.5563 
epoch: 47/1000, train_loss: 0.6921, train_acc: 0.5352, test_loss: 0.6913, test_acc: 0.5563 
epoch: 48/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6955, test_acc: 0.4375 
epoch: 49/1000, train_loss: 0.6925, train_acc: 0.5234, test_loss: 0.6944, test_acc: 0.4688 
epoch: 50/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6958, test_acc: 0.4313 
epoch: 51/1000, train_loss: 0.6915, train_acc: 0.5508, test_loss: 0.6938, test_acc: 0.4875 
epoch: 52/1000, train_loss: 0.6943, train_acc: 0.4727, test_loss: 0.6917, test_acc: 0.5437 
epoch: 53/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6919, test_acc: 0.5375 
epoch: 54/1000, train_loss: 0.6943, train_acc: 0.4727, test_loss: 0.6938, test_acc: 0.4875 
epoch: 55/1000, train_loss: 0.6922, train_acc: 0.5312, test_loss: 0.6946, test_acc: 0.4625 
epoch: 56/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6963, test_acc: 0.4188 
epoch: 57/1000, train_loss: 0.6933, train_acc: 0.5000, test_loss: 0.6938, test_acc: 0.4875 
epoch: 58/1000, train_loss: 0.6935, train_acc: 0.4961, test_loss: 0.6931, test_acc: 0.5062 
epoch: 59/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6922, test_acc: 0.5312 
epoch: 60/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6940, test_acc: 0.4813 
epoch: 61/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6959, test_acc: 0.4250 
epoch: 62/1000, train_loss: 0.6939, train_acc: 0.4844, test_loss: 0.6933, test_acc: 0.5000 
epoch: 63/1000, train_loss: 0.6918, train_acc: 0.5430, test_loss: 0.6940, test_acc: 0.4813 
epoch: 64/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6937, test_acc: 0.4875 
epoch: 65/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6946, test_acc: 0.4625 
epoch: 66/1000, train_loss: 0.6917, train_acc: 0.5469, test_loss: 0.6940, test_acc: 0.4813 
epoch: 67/1000, train_loss: 0.6955, train_acc: 0.4375, test_loss: 0.6964, test_acc: 0.4125 
epoch: 68/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6935, test_acc: 0.4938 
epoch: 69/1000, train_loss: 0.6921, train_acc: 0.5352, test_loss: 0.6909, test_acc: 0.5687 
epoch: 70/1000, train_loss: 0.6910, train_acc: 0.5664, test_loss: 0.6944, test_acc: 0.4688 
epoch: 71/1000, train_loss: 0.6943, train_acc: 0.4727, test_loss: 0.6942, test_acc: 0.4750 
epoch: 72/1000, train_loss: 0.6925, train_acc: 0.5234, test_loss: 0.6946, test_acc: 0.4625 
epoch: 73/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6935, test_acc: 0.4938 
epoch: 74/1000, train_loss: 0.6943, train_acc: 0.4727, test_loss: 0.6953, test_acc: 0.4437 
epoch: 75/1000, train_loss: 0.6923, train_acc: 0.5273, test_loss: 0.6935, test_acc: 0.4938 
epoch: 76/1000, train_loss: 0.6952, train_acc: 0.4453, test_loss: 0.6940, test_acc: 0.4813 
epoch: 77/1000, train_loss: 0.6936, train_acc: 0.4922, test_loss: 0.6920, test_acc: 0.5375 
epoch: 78/1000, train_loss: 0.6956, train_acc: 0.4336, test_loss: 0.6922, test_acc: 0.5312 
epoch: 79/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6946, test_acc: 0.4625 
epoch: 80/1000, train_loss: 0.6925, train_acc: 0.5234, test_loss: 0.6929, test_acc: 0.5125 
epoch: 81/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6916, test_acc: 0.5500 
epoch: 82/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6914, test_acc: 0.5563 
epoch: 83/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6924, test_acc: 0.5250 
epoch: 84/1000, train_loss: 0.6942, train_acc: 0.4727, test_loss: 0.6927, test_acc: 0.5188 
epoch: 85/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6929, test_acc: 0.5125 
epoch: 86/1000, train_loss: 0.6953, train_acc: 0.4414, test_loss: 0.6961, test_acc: 0.4188 
epoch: 87/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6903, test_acc: 0.5875 
epoch: 88/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6937, test_acc: 0.4875 
epoch: 89/1000, train_loss: 0.6928, train_acc: 0.5156, test_loss: 0.6939, test_acc: 0.4813 
epoch: 90/1000, train_loss: 0.6920, train_acc: 0.5391, test_loss: 0.6927, test_acc: 0.5188 
epoch: 91/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6935, test_acc: 0.4938 
epoch: 92/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6920, test_acc: 0.5375 
epoch: 93/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6939, test_acc: 0.4813 
epoch: 94/1000, train_loss: 0.6933, train_acc: 0.5000, test_loss: 0.6931, test_acc: 0.5062 
epoch: 95/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6941, test_acc: 0.4750 
epoch: 96/1000, train_loss: 0.6928, train_acc: 0.5156, test_loss: 0.6903, test_acc: 0.5875 
epoch: 97/1000, train_loss: 0.6941, train_acc: 0.4766, test_loss: 0.6935, test_acc: 0.4938 
epoch: 98/1000, train_loss: 0.6944, train_acc: 0.4688, test_loss: 0.6924, test_acc: 0.5250 
epoch: 99/1000, train_loss: 0.6934, train_acc: 0.4961, test_loss: 0.6931, test_acc: 0.5062 
epoch: 100/1000, train_loss: 0.6945, train_acc: 0.4648, test_loss: 0.6937, test_acc: 0.4875 
epoch: 101/1000, train_loss: 0.6933, train_acc: 0.5000, test_loss: 0.6927, test_acc: 0.5188 
epoch: 102/1000, train_loss: 0.6941, train_acc: 0.4766, test_loss: 0.6937, test_acc: 0.4875 
epoch: 103/1000, train_loss: 0.6916, train_acc: 0.5508, test_loss: 0.6944, test_acc: 0.4688 
epoch: 104/1000, train_loss: 0.6936, train_acc: 0.4922, test_loss: 0.6933, test_acc: 0.5000 
epoch: 105/1000, train_loss: 0.6958, train_acc: 0.4258, test_loss: 0.6944, test_acc: 0.4688 
epoch: 106/1000, train_loss: 0.6946, train_acc: 0.4609, test_loss: 0.6952, test_acc: 0.4437 
epoch: 107/1000, train_loss: 0.6936, train_acc: 0.4922, test_loss: 0.6922, test_acc: 0.5312 
epoch: 108/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6937, test_acc: 0.4875 
epoch: 109/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6956, test_acc: 0.4313 
epoch: 110/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6941, test_acc: 0.4750 
epoch: 111/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6929, test_acc: 0.5125 
epoch: 112/1000, train_loss: 0.6922, train_acc: 0.5312, test_loss: 0.6927, test_acc: 0.5188 
epoch: 113/1000, train_loss: 0.6929, train_acc: 0.5117, test_loss: 0.6916, test_acc: 0.5500 
epoch: 114/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6927, test_acc: 0.5188 
epoch: 115/1000, train_loss: 0.6930, train_acc: 0.5078, test_loss: 0.6946, test_acc: 0.4625 
epoch: 116/1000, train_loss: 0.6941, train_acc: 0.4766, test_loss: 0.6935, test_acc: 0.4938 
epoch: 117/1000, train_loss: 0.6917, train_acc: 0.5469, test_loss: 0.6944, test_acc: 0.4688 
epoch: 118/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6914, test_acc: 0.5563 
epoch: 119/1000, train_loss: 0.6916, train_acc: 0.5508, test_loss: 0.6944, test_acc: 0.4688 
epoch: 120/1000, train_loss: 0.6910, train_acc: 0.5664, test_loss: 0.6948, test_acc: 0.4562 
epoch: 121/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6914, test_acc: 0.5563 
epoch: 122/1000, train_loss: 0.6914, train_acc: 0.5547, test_loss: 0.6920, test_acc: 0.5375 
epoch: 123/1000, train_loss: 0.6938, train_acc: 0.4844, test_loss: 0.6929, test_acc: 0.5125 
epoch: 124/1000, train_loss: 0.6936, train_acc: 0.4922, test_loss: 0.6924, test_acc: 0.5250 
epoch: 125/1000, train_loss: 0.6922, train_acc: 0.5312, test_loss: 0.6918, test_acc: 0.5437 
epoch: 126/1000, train_loss: 0.6925, train_acc: 0.5234, test_loss: 0.6941, test_acc: 0.4750 
epoch: 127/1000, train_loss: 0.6932, train_acc: 0.5039, test_loss: 0.6927, test_acc: 0.5188 
epoch: 128/1000, train_loss: 0.6926, train_acc: 0.5195, test_loss: 0.6937, test_acc: 0.4875 
epoch: 129/1000, train_loss: 0.6890, train_acc: 0.6250, test_loss: 0.6912, test_acc: 0.5625 
epoch: 130/1000, train_loss: 0.6945, train_acc: 0.4648, test_loss: 0.6918, test_acc: 0.5437 
epoch: 131/1000, train_loss: 0.6952, train_acc: 0.4453, test_loss: 0.6931, test_acc: 0.5062 
epoch: 132/1000, train_loss: 0.6937, train_acc: 0.4883, test_loss: 0.6922, test_acc: 0.5312 
epoch: 133/1000, train_loss: 0.6958, train_acc: 0.4258, test_loss: 0.6905, test_acc: 0.5813 
epoch: 134/1000, train_loss: 0.6949, train_acc: 0.4531, test_loss: 0.6941, test_acc: 0.4750 
epoch: 135/1000, train_loss: 0.6950, train_acc: 0.4492, test_loss: 0.6922, test_acc: 0.5312 
epoch: 136/1000, train_loss: 0.6940, train_acc: 0.4805, test_loss: 0.6922, test_acc: 0.5312 
