,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0,980.0,990.0,1000.0
1,1.9989244937896729,0.5870379209518433,0.4791542887687683,0.47593188285827637,0.21800720691680908,0.09436070919036865,0.08708043396472931,0.1714392751455307,0.08127349615097046,0.06546494364738464,0.03348672762513161,0.030146373435854912,0.0439007543027401,0.05778608098626137,0.011327018029987812,0.012347742915153503,0.004949508234858513,0.012483848258852959,0.005020763725042343,0.0021562192123383284,0.001819673809222877,0.0013601926621049643,0.0010986740235239267,0.0014247766230255365,0.002375139854848385,0.0004129106819164008,0.0007670815102756023,0.0007870012195780873,0.00046627060510218143,0.0006480296142399311,0.0006843758164905012,0.0003809153859037906,0.00034389394568279386,0.0005211174720898271,0.0004356279387138784,0.0010972988093271852,0.00030177889857441187,0.0005183190805837512,0.0001988645817618817,0.0003821715363301337,7.083037053234875e-05,0.00016827869694679976,0.00026301975594833493,0.00041213378426618874,9.972741827368736e-05,0.00031379779102280736,7.529833965236321e-05,0.0002870123425964266,0.0002612018142826855,5.1199691370129585e-05,0.00013100529031362385,8.044211426749825e-05,0.00026114657521247864,0.00018252231529913843,0.00010334450053051114,8.772389992373064e-05,0.00017239840235561132,8.827110286802053e-05,0.00012086953938705847,2.364854299230501e-05,9.628801490180194e-05,0.00012215747847221792,5.191027594264597e-05,0.00022342210286296904,0.00016980632790364325,0.00011790648568421602,5.4526899475604296e-05,6.331179611152038e-05,0.00011527878086781129,8.549876656616107e-05,0.00010720995487645268,7.526992703787982e-05,5.292538844514638e-05,8.39383210404776e-05,3.248121356591582e-05,5.6731900258455426e-05,3.421012297621928e-05,4.5847198634874076e-05,8.684746717335656e-05,6.0245307395234704e-05,5.815503391204402e-05,6.914563709869981e-05,5.582060475717299e-05,6.880759610794485e-05,6.010683864587918e-05,1.3648009371536318e-05,0.0001023067015921697,7.331836968660355e-05,2.3631515432498418e-05,7.324712350964546e-05,3.068491059821099e-05,2.3782249627402052e-05,2.850207602023147e-05,2.895825309678912e-05,2.2195299607119523e-05,1.0277537512592971e-05,3.7416852137539536e-05,1.9745362806133926e-05,1.921813964145258e-05,4.579342930810526e-05,2.5248504243791103e-05
2,0.46875,0.625,0.84375,0.78125,0.90625,0.96875,0.96875,0.9375,1.0,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
