,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0,980.0,990.0,1000.0
1,3.260025978088379,0.631584107875824,0.6858969926834106,0.7213459014892578,0.6556783318519592,0.6080405712127686,0.5742512941360474,0.6008786559104919,0.5205450057983398,0.47145217657089233,0.35762858390808105,0.41137266159057617,0.4000546336174011,0.173349991440773,0.21530993282794952,0.09736476838588715,0.027819279581308365,0.022369958460330963,0.015035257674753666,0.0053313421085476875,0.002901148982346058,0.0018267486011609435,0.0011597301345318556,0.0011394191533327103,0.00047033641021698713,0.0005292471614666283,0.000686293700709939,0.000469043297925964,0.0006143342470750213,0.00033612584229558706,0.0002942424616776407,0.00033029468613676727,0.0001963561080629006,0.0001883986551547423,0.0001656000968068838,0.00024146330542862415,0.00019327904738020152,0.00017908395966514945,0.00019412893743719906,0.00021524637122638524,0.00015805532166268677,0.00018475264369044453,0.00016408078954555094,0.00010319478315068409,0.00011973376240348443,0.00015150099352467805,0.00017815320461522788,0.0001136956489062868,0.0001312445237999782,9.137568849837407e-05,0.00013515452155843377,0.00013611056783702224,6.611121352761984e-05,0.00010034620208898559,6.137394666438922e-05,7.223031570902094e-05,7.372815161943436e-05,5.566763138631359e-05,0.00011024951527360827,6.25260581728071e-05,8.355802856385708e-05,7.281587750185281e-05,4.6357341489056125e-05,4.7785819333512336e-05,5.898502058698796e-05,4.7766458010300994e-05,5.455632708617486e-05,5.4682986956322566e-05,3.0732277082279325e-05,4.024184090667404e-05,4.6786663006059825e-05,5.739567131968215e-05,4.413440910866484e-05,3.939351881854236e-05,4.901871579932049e-05,3.330683466629125e-05,3.1846640922594815e-05,4.882935536443256e-05,6.162074714666232e-05,4.871604323852807e-05,3.5790581023320556e-05,3.715083221322857e-05,3.6949568311683834e-05,2.864658563339617e-05,2.1475672838278115e-05,2.0972551283193752e-05,4.18835916207172e-05,3.897570422850549e-05,2.8251242838450707e-05,2.0179260900476947e-05,1.878625334938988e-05,3.4750657505355775e-05,3.3917021937668324e-05,2.4325334379682317e-05,2.1214887965470552e-05,3.4878627047874033e-05,3.6942597944289446e-05,1.9039431208511814e-05,2.268258685944602e-05,2.5695426302263513e-05,1.8279530195286497e-05
2,0.59375,0.6875,0.59375,0.4375,0.59375,0.6875,0.78125,0.625,0.75,0.875,0.875,0.875,0.875,0.96875,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
